"The generated key will be displayed after changing.","The generated key will be displayed after changing."
"New Key","New Key"
"Deployment configuration file is not writable.","Deployment configuration file is not writable."
"Please enter an encryption key.","Please enter an encryption key."
"The encryption key has been changed.","The encryption key has been changed."
"This is your new encryption key: %1. Be sure to write it down and take good care of it!","This is your new encryption key: %1. Be sure to write it down and take good care of it!"
"Manage Encryption Key","Manage Encryption Key"
"This is your new encryption key: <span style=""font-family:monospace;"">%1</span>. Be sure to write it down and take good care of it!","This is your new encryption key: <span style=""font-family:monospace;"">%1</span>. Be sure to write it down and take good care of it!"
Region/State,Region/State
"Shipping Price","Shipping Price"
"Export CSV","Export CSV"
"Store Pickup","Store Pickup"
"Weight vs. Destination","Weight vs. Destination"
"Price vs. Destination","Price vs. Destination"
"# of Items vs. Destination","# of Items vs. Destination"
"Weight (and above)","Weight (and above)"
"Order Subtotal (and above)","Order Subtotal (and above)"
"# of Items (and above)","# of Items (and above)"
"Please correct Table Rate code type: %1.","Please correct Table Rate code type: %1."
"Please correct Table Rate code for type %1: %2.","Please correct Table Rate code for type %1: %2."
"Per Order","Per Order"
"Per Item","Per Item"
"Unable to import data","Unable to import data"
"Something went wrong while importing table rates.","Something went wrong while importing table rates."
"We couldn't import this file because of these errors: %1","We couldn't import this file because of these errors: %1"
"Requested column ""%1"" cannot be resolved","Requested column ""%1"" cannot be resolved"
"Column ""%1"" not found","Column ""%1"" not found"
"Please correct Table Rates format in the Row #%1.","Please correct Table Rates format in the Row #%1."
"Please correct Country ""%1"" in the Row #%2.","Please correct Country ""%1"" in the Row #%2."
"Please correct Region/State ""%1"" in the Row #%2.","Please correct Region/State ""%1"" in the Row #%2."
"Please correct %1 ""%2"" in the Row #%3.","Please correct %1 ""%2"" in the Row #%3."
"Please correct Shipping Price ""%1"" in the Row #%2.","Please correct Shipping Price ""%1"" in the Row #%2."
"Duplicate Row #%1 (duplicates row #%2)","Duplicate Row #%1 (duplicates row #%2)"
"Please correct Table Rates File Format.","Please correct Table Rates File Format."
"For matching items only","For matching items only"
"For shipment with matching items","For shipment with matching items"
"Flat Rate","Flat Rate"
"Method Name","Method Name"
"Table Rates","Table Rates"
Condition,Condition
"Include Virtual Products in Price Calculation","Include Virtual Products in Price Calculation"
Import,Import
"Free Shipping","Free Shipping"
"Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"" and Value ""%5"")","Duplicate Row #%1 (Country ""%2"", Region/State ""%3"", Zip ""%4"" and Value ""%5"")"
"Sorry, but we can't deliver to the destination country with this shipping module.","Sorry, but we can't deliver to the destination country with this shipping module."
"The Table Rates File Format is incorrect in row number ""%1"". Verify the format and try again.","The Table Rates File Format is incorrect in row number ""%1"". Verify the format and try again."
"The ""%1"" country in row number ""%2"" is incorrect. Verify the country and try again.","The ""%1"" country in row number ""%2"" is incorrect. Verify the country and try again."
"The ""%1"" region or state in row number ""%2"" is incorrect. Verify the region or state and try again.","The ""%1"" region or state in row number ""%2"" is incorrect. Verify the region or state and try again."
"The ""%1"" shipping price in row number ""%2"" is incorrect. Verify the shipping price and try again.","The ""%1"" shipping price in row number ""%2"" is incorrect. Verify the shipping price and try again."
"The Table Rates File Format is incorrect. Verify the format and try again.","The Table Rates File Format is incorrect. Verify the format and try again."
"The ""%1"" code type for Table Rate is incorrect. Verify the type and try again.","The ""%1"" code type for Table Rate is incorrect. Verify the type and try again."
"The ""%1: %2"" code type for Table Rate is incorrect. Verify the type and try again.","The ""%1: %2"" code type for Table Rate is incorrect. Verify the type and try again."
"Dictionary (Translation on Storefront side)","Dictionary (Translation on Storefront side)"
"Embedded (Translation on Admin side)","Embedded (Translation on Admin side)"
"Error while translating phrase ""%s"" in file %s.","Error while translating phrase ""%s"" in file %s."
"Error while generating js translation dictionary: ""%s""","Error while generating js translation dictionary: ""%s"""
"Translation Strategy","Translation Strategy"
Translations,Translations
"Translation files","Translation files"
"Translation files.","Translation files."
"Please put your store into maintenance mode and redeploy static files after changing strategy","Please put your store into maintenance mode and redeploy static files after changing strategy"
"Unknown schema type supplied","Unknown schema type supplied"
"Custom Variables","Custom Variables"
"Add New Variable","Add New Variable"
"Custom Variable ""%1""","Custom Variable ""%1"""
"New Custom Variable","New Custom Variable"
"Variable Code","Variable Code"
"Variable Name","Variable Name"
"Use Default Variable Values","Use Default Variable Values"
"Variable HTML Value","Variable HTML Value"
"Variable Plain Value","Variable Plain Value"
"You deleted the custom variable.","You deleted the custom variable."
"You saved the custom variable.","You saved the custom variable."
"Variable Code must be unique.","Variable Code must be unique."
"Validation has failed.","Validation has failed."
"Insert Variable...","Insert Variable..."
"Variable ID","Variable ID"
"Custom Variable","Custom Variable"
"Base URL","Base URL"
"Secure Base URL","Secure Base URL"
Web,Web
"Edit Variable","Edit Variable"
"Insert Variable","Insert Variable"
"The variable %1 is no longer available. Select a different variable.","The variable %1 is no longer available. Select a different variable."
"Catalog Total Price (Excl. Tax)","Catalog Total Price (Excl. Tax)"
"Catalog Total Price (Incl. Tax)","Catalog Total Price (Incl. Tax)"
"Catalog Total Price","Catalog Total Price"
"Negotiated Discount","Negotiated Discount"
"Save as Draft","Save as Draft"
Decline,Decline
Send,Send
"This action cannot be performed because you have products requiring attention. You must resolve these issues before you can continue.","This action cannot be performed because you have products requiring attention. You must resolve these issues before you can continue."
"Cannot Perform the Requested Action","Cannot Perform the Requested Action"
"%creator (for %customer)","%creator (for %customer)"
"Items Quoted","Items Quoted"
"Add to Quote by SKU","Add to Quote by SKU"
"Add to Quote","Add to Quote"
"Total Cost","Total Cost"
"Negotiated Price","Negotiated Price"
"Quote Subtotal (Incl. Tax)","Quote Subtotal (Incl. Tax)"
"Percentage Discount","Percentage Discount"
"Amount Discount","Amount Discount"
"Proposed Price","Proposed Price"
"Quote Subtotal","Quote Subtotal"
"My Quotes","My Quotes"
"created quote","created quote"
"closed quote","closed quote"
"updated quote","updated quote"
"Percentage Discount - %1%","Percentage Discount - %1%"
"Amount Discount - %1","Amount Discount - %1"
"Proposed Price - %1","Proposed Price - %1"
Qty:,Qty:
"Qty: ","Qty: "
" - deleted from catalog"," - deleted from catalog"
(Removed),(Removed)
deleted,deleted
"Renderer list for block ""%1"" is not defined","Renderer list for block ""%1"" is not defined"
"This quote is currently locked for editing. It will become available once released by the Merchant.","This quote is currently locked for editing. It will become available once released by the Merchant."
"Your quote has expired and the product prices have been updated as per the latest prices in your catalog. You can either re-submit the quote to seller for further negotiation or go to checkout.","Your quote has expired and the product prices have been updated as per the latest prices in your catalog. You can either re-submit the quote to seller for further negotiation or go to checkout."
"You are not an owner of this quote. You cannot edit it or take any actions on it.","You are not an owner of this quote. You cannot edit it or take any actions on it."
"Estimated Tax","Estimated Tax"
"Quote Subtotal (Excl. Tax)","Quote Subtotal (Excl. Tax)"
